"03632","뽀얗게 흙먼지가 일어","A pale dust cloud rises"
"03633","친구와 역 앞 다방에서 만났어","I met a friend at the cafe in front of the station"
"03634","문제의 본질을 포착했어","I grasped the essence of the problem"
"03635","집안에 걱정이 사라져요","Worries at home disappear"
"03636","냉혹한 현실에 부딪혀","I run into harsh reality"
"03637","그들은 무척 가난했어요","They were very poor"
"03638","가까스로 웃음을 참았어","I barely held back my laughter"
"03641","수사 기관의 검증","verification by investigative authorities"
"03642","눈부신 활약을 해","I put on a dazzling performance"
"03643","할머니는 편안하게 임종을 하고 계세요","Grandmother is passing away peacefully"
"03644","그쪽 일은 어떻게 됐습니까?","How did that matter on your end turn out?"
"03645","책을 또박또박 읽어","I read the book clearly"
"03646","김장독을 비닐로 둘러쌌어요","I wrapped the kimchi jar with plastic"
"03647","관련 책임자의 사퇴를 요구합니다","We demand the resignation of the responsible person"
"03648","농담으로 하는 말","something said as a joke"
"03649","그는 휴일 아침마다 늦잠을 잤어요","He slept in late every holiday morning"
"03650","당정을 면밀히 살피고 있어","I'm closely examining the ruling party and the government"
"03651","온건파와 개혁파의 충돌","a clash between moderates and reformists"
"03652","돌무더기가 와르르 무너져요","The pile of rocks collapses with a crash"
"03653","질문에 합당한 답변","an answer appropriate to the question"
"03655","왕복으로 세 시간 걸리는 거리","a distance that takes three hours round trip"
"03656","양파를 밭에 심었습니다","I planted onions in the field"
"03658","폭우로 한 치 앞이 안 보입니다","I can't see an inch ahead because of the downpour"
"03659","할머니에게 아이를 업혀 보내고 있어","I'm sending the child to Grandma on someone's back"
"03660","냉전 사상의 주입","indoctrination of Cold War ideology"
"03661","봉건 사회의 성립","the establishment of a feudal society"
"03662","사무실 임대 보증금 오천만 원","50 million won office lease deposit"
"03663","선교 활동을 펼쳤어요","I carried out missionary activities"
"03664","바다와 하늘이 맞닿은 수평선","the horizon where sea and sky meet"
"03665","온몸이 꽁꽁 얼었어","My whole body froze stiff"
"03666","사전 구속 영장 발부","issuance of a pretrial detention warrant"
"03667","고 녀석 참 야무지게 생겼군","That kid looks really sharp."
"03668","중식으로 김밥을 준비합니다","I prepare gimbap for lunch"
"03669","무력에 의한 침략","aggression by force"
"03670","정치적 중립성을 회복해요","I restore political neutrality"
"03671","전쟁터에서 폭발탄에 맞아 죽었어","I got hit by an explosive shell on the battlefield and died"
"03672","초가삼간 외딴 오두막","a solitary thatched hut"
"03673","마약은 사회에서 소멸돼야 했어","Drugs had to be eradicated from society"
"03674","갱에 들어가는 광부들","miners entering the pit"
"03675","5년 이하의 징역형에 처했어","I was sentenced to up to five years in prison"
"03677","동굴 속에서 살았습니다","I lived in a cave"
"03678","점심시간에 도시락을 먹고 있어","I'm eating a lunchbox at lunchtime"
"03679","찹쌀가루를 따뜻한 물로 반죽해요","I knead glutinous rice flour with warm water"
"03680","탄소 배출을 줄이기 위한 노력","efforts to reduce carbon emissions"
"03681","육체적 쾌락만을 추구하는 세태","a trend of pursuing only physical pleasure"
"03682","거품을 걷어내고 있어","I'm skimming off the foam"
"03683","흔히 일어나는 사건","a commonly occurring incident"
"03684","나이보다 숙성한 아이","a child mature beyond their age"
"03685","실습 위주의 교육","practice-oriented education"
"03686","말하는 태도가 세련돼 있습니다","The speaking style is refined"
"03687","형편없는 위인 같으니라고","What a pathetic so-called great man."
"03688","묵묵히 짐을 꾸리고 있어","I'm quietly packing my stuff"
"03689","피리를 빼빼 불었습니다","I blew the flute shrilly"
"03691","학교에서 왕따가 됩니다","I become an outcast at school"
"03692","고무가 달린 연필","a pencil with an eraser"
"03693","추수가 한창인 논","a rice paddy in the middle of harvest"
"03694","중학생을 위한 전 과목 학습지","all-subject study worksheets for middle schoolers"
"03695","변소에 구더기가 들끓어","Maggots are swarming in the toilet"
"03697","내 말을 즉각 시행하라","Carry out my orders immediately."
"03698","매일 똑같은 생활","the same routine every day"
"03699","표창으로 짐승을 잡아요","I catch the animal with a harpoon"
"03700","땀 흘려 지은 농작","crops raised with sweat and toil"
"03701","천둥이 우는 소리","the rumble of thunder"
"03702","티끌이 들어갔는지 눈이 껄끄러웠어","My eye felt gritty as if dust got in"
"03703","마음가짐을 굳게 했습니다","I steeled my resolve"
"03704","청약 예금 가입자","a housing subscription savings account subscriber"
"03705","열 살 남짓해 보이는 소년","a boy who looks about ten"
"03706","이제 어지간히 해라","That's enough now."
"03707","매상이 곱이나 올라요","Sales rise severalfold"
"03708","현실과 비현실을 넘나드는 작품","a work that moves between reality and unreality"
"03709","음식 솜씨가 쏠쏠했어","My cooking skills were pretty good"
"03710","포도가 탱글탱글 익어 있었어요","The grapes were plump and ripe"
"03712","땀에 젖은 옷을 쥐어짜요","I wring out the sweat-soaked clothes"
"03713","억세게 재수가 없었어요","I was really unlucky"
"03714","그는 굳은 신념을 지닌 사람이었습니다","He was a person with firm convictions"
"03715","웬만한 사람은 다 아는 일","something most people know"
"03716","최전방 공격수로 나섰어","I stepped up as the front-line striker"
"03718","섬세한 장면 묘사","delicate scene description"
"03719","절도로 귀양살이를 가요","I go into exile for theft"
"03721","악당과 결전을 벌여요","I fight a decisive battle with the villain"
"03722","본디부터 타고난 성품","an innate character"
"03725","지대한 영향을 끼쳤어요","It had a huge influence"
"03726","부러운 눈빛으로 쳐다봤어요","I looked with envious eyes"
"03728","할아버지의 유물을 정리합니다","I organize my grandfather's relics"
"03730","과일의 썩은 부분을 도려냈어","I cut out the rotten parts of the fruit"
"03731","펜으로 선을 작 그었어요","I drew a small line with a pen"
"03732","자존심이 상하는 일","something that hurts one's pride"
"03735","총탄 세례를 받았어요","I came under a hail of bullets"
"03736","팔을 붕대로 휘감아요","I wrap my arm with a bandage"
"03737","이 약은 진통 효과가 탁월해요","This medicine has excellent pain relief"
"03738","색종이를 오려서 만든 꽃","a flower made by cutting colored paper"
"03739","불의에 찾아온 재난","a sudden, unexpected disaster"
"03741","어려운 문제를 지혜롭게 해결해","I solve difficult problems wisely"
"03742","제발 살려 주세요","Please save me."
"03743","집안의 법도를 따라요","I follow the family's rules"
"03744","회의에서 거론된 문제를 해결해","I solve the issues raised in the meeting"
"03745","하늘로 날아오르는 비행기","an airplane soaring into the sky"
"03746","목적과 수단의 전도 현상","a reversal of ends and means"
"03747","비록 가난했지만 행복했어","Though I was poor I was happy"
"03748","적성에 맞는 일을 해","I do work that suits my aptitude"
"03749","그는 세계적인 마술사예요","He is a world-class magician"
"03750","먼지를 툭툭 털어요","I shake off the dust"
"03751","그 이론이 정설로 인정돼","That theory is recognized as the accepted view"
"03753","외부 세계와 단절돼요","I'm cut off from the outside world"
"03754","내전에 외국 군대가 개입했어요","Foreign troops intervened in the civil war"
"03755","산 정상에 올라 목청껏 소리쳐요","I climb to the summit and shout at the top of my voice"
"03756","회사를 후계자에게 넘겨줘","I hand the company over to the successor"
"03757","정부의 보조금을 받은 사업","a project that received government subsidies"
"03758","일석이조의 효과를 거두었습니다","I achieved a two-birds-with-one-stone effect"
"03759","빗으로 머리를 빗습니다","I comb my hair with a comb"
"03761","무소속 국회 의원","an independent National Assembly member"
"03762","웃는 모습이 섹시해","The smile looks sexy"
"03763","허리가 구부러진 노파","an old woman with a bent back"
"03764","대문에 태극기를 내걸어","I hang the Taegeukgi on the front gate"
"03765","아따, 말도 많네","Gee, you sure talk a lot."
"03766","오징어를 구워 먹었어요","I grilled and ate squid"
"03767","에그, 저게 뭐야!","Oh, what's that!"
"03769","파도가 바위를 때려요","Waves hit the rocks"
"03770","그가 우승 후보로 유력합니다","He is a strong contender for the title"
"03771","공범 여부를 조사합니다","I investigate whether there is an accomplice"
"03772","노동에 의한 소득","income from labor"
"03773","나 지금 정말 졸려","I'm really sleepy right now."
"03774","우정이 적의로 돌변했어","Friendship turned into hostility"
"03775","초창기의 신선함을 잃어요","I lose the freshness of the early days"
"03776","서류를 박박 찢었어","Tore the documents to shreds"
"03777","학술 논문 등재 기준","criteria for listing academic papers"
"03778","졸업을 한 달 앞둬","Graduation is a month away"
"03779","찬성과 반대를 분명히 했어","Made support and opposition clear"
"03780","기획안이 사장에게 제출됐어","The proposal was submitted to the boss"
"03783","내리막길을 따라 내려갔어요","Went down along the downhill road"
"03784","직접적인 연관이 닿습니다","There is a direct connection"
"03785","조사를 확실히 했어","Carried out the investigation thoroughly"
"03786","강둑에 토사가 쌓여","Sediment builds up on the riverbank"
"03787","얼굴에 홍조를 띠어요","There's a flush on the face"
"03788","트럭 두 대 분량","the equivalent of two truckloads"
"03789","탁발한 기억력의 소유자","a person with a remarkable memory"
"03790","그럼 어떻게 하지?","Then what should we do?"
"03791","누나는 재작년 여름에 시집간 상태입니다","My older sister got married the summer before last"
"03792","흰 물결이 밀려오는 바닷가","a seashore where white waves roll in"
"03793","남녀 차별을 없애","Get rid of gender discrimination"
"03795","으응, 이제 한결 나아","Mm-hm, I feel a lot better now."
"03796","공사로 차량의 통행을 금지해요","Vehicle traffic is prohibited due to construction"
"03797","낙동강 중류 연안","the middle reaches of the Nakdong River"
"03798","그들은 서로를 외면하고 지나갔어","They passed by ignoring each other"
"03799","마당에 국화가 한창이에요","The chrysanthemums are in full bloom in the yard"
"03800","손이 못에 긁혀 찢어져","A hand gets scraped and torn on a nail"
"03801","닭과 오리는 같은 부류에 속했습니다","Chickens and ducks belonged to the same category"
"03802","변함없는 충성을 바쳤어","Offered unwavering loyalty"
"03804","아뇨, 그럴 리가 없어요","No, that can't be."
"03805","녹음기로 녹음을 합니다","Record with a recorder"
"03806","티끌이 들어가서 눈이 따가웠어요","My eye stung because a speck got in it"
"03807","허름한 양복을 한 벌 구입합니다","Buy a shabby suit"
"03808","국군에게 포착된 공비","a guerrilla captured by the ROK army"
"03809","기계식 주차장을 설치했어요","Installed a mechanical parking garage"
"03810","친구와 정담을 주고받습니다","Have a heart-to-heart with a friend"
"03811","저것을 좀 보십시오","Please take a look at that."
"03812","문을 딸까닥 열었어요","Opened the door with a click"
"03813","제도적 장치를 마련해","Set up institutional measures"
"03814","적진에 포탄을 퍼부었어","Rained artillery shells on the enemy positions"
"03816","외환 보유를 허용해","Allow foreign currency holdings"
"03818","나 역시 마찬가지였어","I was the same too"
"03819","어떠한 자극도 없는 무료한 일상","a dull daily life with no stimulation"
"03820","경제 분야의 전문가","an expert in the field of economics"
"03821","그거 좀 가져와 봐","Bring that here."
"03822","둘 사이는 친형제처럼 긴밀했어요","The two were as close as real brothers"
"03823","엥, 내가 왜 그랬지?","Huh, why did I do that?"
"03824","부모 형제 없이 고단한 처지","a hard lot without parents or siblings"
"03825","그의 발상은 기발하고 참신했어요","His idea was ingenious and fresh"
"03826","아이스크림을 혀로 핥아요","Lick the ice cream with your tongue"
"03827","허리선이 강조된 옷","clothes that emphasize the waistline"
"03828","뒤끝이 영 개운치 않아","The lingering feeling doesn't feel right"
"03829","옷자락이 문틈에 끼었어","The hem got caught in the door crack"
"03831","그는 또래보다 성숙했어요","He was more mature than his peers"
"03832","슬기로 빛나는 눈","eyes shining with wisdom"
"03833","시큼한 김치 냄새","the sour smell of kimchi"
"03834","고소를 금치 못했어요","Couldn't help but file a complaint"
"03835","저택의 객실에 묵어","Stay in the guest room of the mansion"
"03836","컵에 물을 따랐어요","Poured water into the cup"
"03837","친구를 집으로 초대했어","Invited a friend home"
"03838","자석이 쇠붙이를 끌어당겼어","A magnet pulled the metal pieces"
"03839","흥미 위주의 오락물","entertainment focused on excitement"
"03840","빙긋 미소를 띠고 있어","Wear a faint smile"
"03841","위험한 사상에 마취가 됐어요","Was numbed by dangerous ideas"
"03842","고기압의 가장자리에 들었어","Entered the edge of the high-pressure system"
"03843","황량하고 을씨년스러운 풍경","a desolate, bleak scene"
"03845","기미 독립 선언서","the Gimi Declaration of Independence"
"03847","정부에 땅을 팔아","Sell the land to the government"
"03848","후회 없는 삶을 살아","Live a life without regrets"
"03849","수사를 맡은 형사","the detective in charge of the investigation"
"03850","차바퀴가 진흙탕에 빠졌어요","The car wheel got stuck in the mud"
"03851","그는 회사에서 쫓겨났어요","He was kicked out of the company"
"03852","원고의 소송을 기각해요","Dismiss the plaintiff's lawsuit"
"03853","이불을 탈탈 털어요","Shake out the blanket"
"03854","시골의 장날 풍경","the scene on a market day in the countryside"
"03855","그따위 말버릇을 어디서 배웠니?","Where did you learn to talk like that?"
"03856","공장을 현지에 설립해요","Establish a factory locally"
"03857","거울 속에 비친 얼굴","a face reflected in the mirror"
"03858","내 최애 음료는 커피였어","My favorite drink was coffee"
"03859","여론의 질타를 받아요","Receive public criticism"
"03860","논의의 필요성을 느꼈어","Felt the need for discussion"
"03861","바보 취급을 당해","Get treated like a fool"
"03863","학교 창립 30주년 기념식","the school's 30th anniversary ceremony"
"03864","그는 시속 물정에 밝았어요","He was well aware of worldly affairs"
"03865","그는 콧수염이 잘 어울렸어요","He looked good with a mustache"
"03866","머리 모양이 바뀌었습니다","The hairstyle changed"
"03867","방 안에서 어둠을 몰아냈어","Drove the darkness out of the room"
"03868","강아지가 꼬리를 살랑살랑 흔들어요","The puppy gently wags its tail"
"03869","진솔한 대화를 나눠","Have an honest conversation"
"03870","굵직하게 새끼를 꼬았습니다","Twisted a thick straw rope"
"03871","야생 동물의 왕국","the kingdom of wild animals"
"03873","입사 시험 탈락자","an applicant who failed the hiring exam"
"03874","자신의 주장을 합리화합니다","Rationalize one's argument"
"03875","밤낮 놀기만 해요","Do nothing but play day and night"
"03877","눈에 이물이 들어갔어요","A foreign object got into my eye"
"03878","어려움을 함께한 친구","a friend who shared hardships"
"03879","대사관에 가서 비자를 신청해요","Go to the embassy and apply for a visa"
"03882","콩나물을 시루에 앉혔어","Placed the bean sprouts in the steamer"
"03883","흑인의 권익을 위해 활동합니다","Work for the rights of Black people"
"03884","추위에 입술이 헤어졌어","My lips split from the cold"
"03885","알약을 빻아 가루로 만들어요","Crush the pill into powder"
"03886","답안지에 학번을 적었습니다","Wrote my student number on the answer sheet"
"03887","음식이 상당히 남아 있어요","There's quite a lot of food left"
"03888","논에 물을 가둬요","Hold water in the rice paddy"
"03889","기득권을 갖고 있어","Have vested interests"
"03890","그래그래, 내가 정말 잘못했어","Okay, okay, I was really wrong."
"03891","지극히 담담한 표현","an extremely matter-of-fact expression"
"03892","고무줄로 머리를 묶었어요","Tied my hair with a rubber band"
"03893","조국의 운명을 걸머져요","Shoulder the fate of the homeland"
"03894","고향 생각이 났어","I thought of my hometown"
"03897","장독 뚜껑을 열어","I open the lid of the sauce jar"
"03898","물병에 물을 담아 둬요","I keep water in the bottle"
"03899","이 늙은이가 무얼 알겠습니까?","What would this old man know?"
"03900","추첨을 통하여 학교를 배정받았습니다","A school was assigned by lottery"
"03902","그는 병역을 마친 뒤 취업합니다","He gets a job after completing his military service"
"03903","집값이 큰 폭으로 하락했어요","Housing prices fell sharply"
"03904","공연은 벌써 후반부에 접어들었어요","The performance had already entered the second half"
"03905","무보다 문을 중시해","I value learning over martial arts"
"03906","따가운 여름 햇살","the scorching summer sun"
"03907","유명 선수들에게 열광하는 관중","spectators who go wild for famous players"
"03908","전일 빌린 돈을 오늘 갚았습니다","I repaid today the money I borrowed the day before"
"03909","그는 문을 비집고 들어왔어요","He squeezed through the door"
"03910","공원에 개똥이 많아","There is a lot of dog poop in the park"
"03911","영원한 사랑이란 환상에 불과했어","Eternal love was just an illusion"
"03912","곳곳에 많은 연구소가 생겨났어요","Many research institutes sprang up everywhere"
"03913","황금은 부를 상징하는 대명사입니다","Gold is synonymous with wealth"
"03914","과일을 넣은 빙수","bingsu with fruit"
"03915","이 일부터 우선 해결하자","Let's deal with this first."
"03916","고졸 또는 동등의 학력","a high school diploma or equivalent education"
"03918","소금의 강한 탈수 효과","salt's strong dehydrating effect"
"03919","각종 규모의 공장 시설","factory facilities of various sizes"
"03920","일 년을 공백으로 보내","I take a year off"
"03921","정세를 살핀 후에 결정할 일이었어요","It was something to decide after checking the situation"
"03922","현상금 500만 원을 내걸었어요","A reward of five million won was offered"
"03923","아차, 우산을 놓고 왔구나!","Oh, I left my umbrella behind!"
"03924","차갑게 식은 커피","coffee gone cold"
"03925","이 약은 복용이 간편해요","This medicine is easy to take"
"03926","여러 번 녹음을 했습니다","I recorded it several times"
"03927","경찰서에 도난 신고를 해","I report the theft to the police station"
"03928","그때 그 시절의 추억이 아련합니다","Memories of those days are faint"
"03929","의로운 일에 자기를 희생했습니다","I sacrificed myself for a righteous cause"
"03930","동생, 그동안 잘 지냈나?","Little brother, have you been well?"
"03931","생후 8개월 된 아기","an eight-month-old baby"
"03932","이 책은 관외 대출이 안 됩니다","This book cannot be borrowed outside the district"
"03933","어린이는 나라의 새싹이었어요","Children were the nation's sprouts"
"03934","손쉬운 해결 방법","an easy solution"
"03935","그는 유럽 각국을 여행했어","He traveled around various European countries"
"03937","벽에서 못이 뽑혀요","A nail comes out of the wall"
"03938","처리해야 할 업무가 산더미 같아요","There is a mountain of work to handle"
"03939","얼굴이 누렇게 되었습니다","My face turned yellowish"
"03940","그녀는 탐나는 신붓감이에요","She is a desirable bride"
"03942","수도권 개발 권역을 설정해","I designate the capital region development area"
"03943","월척에 가까운 붕어","a crucian carp nearly a trophy catch"
"03944","그는 인권의 파수꾼이었어","He was a guardian of human rights"
"03945","국회 의원 보좌관","a National Assembly member's aide"
"03947","그냥 주는 거니?","Are you just giving it to me?"
"03948","출발 시간의 지연","a delay in departure time"
"03949","그녀의 나이는 서른 언저리였습니다","Her age was around thirty"
"03950","가난한 자에게 동정을 베풀었습니다","I showed compassion to the poor"
"03951","욕먹을 짓을 했어요","I did something that got me cursed at"
"03952","숨을 깊이 들이마셔","I take a deep breath in"
"03953","올 들어 첫눈이었습니다","It was the first snow of the year"
"03954","간장과 설탕으로 고기를 조미해요","I season the meat with soy sauce and sugar"
"03955","문장 성분의 생략","Omission of sentence elements"
"03956","매사에 정확을 기해","I strive for accuracy in everything"
"03957","살점을 베어 냈어요","I cut off a piece of flesh"
"03958","대양으로 밀려가는 물결","Waves surging toward the ocean"
"03959","후속 조치가 따랐어","Follow-up measures followed"
"03960","부엌에서 식사를 준비했습니다","I prepared a meal in the kitchen"
"03961","버려진 아이를 양자로 삼았어요","I adopted the abandoned child"
"03962","걸레로 마루를 빡 문대","I scrub the floor hard with a rag"
"03963","학식과 덕망을 갖추었습니다","I possessed learning and virtue"
"03964","거래 업체에 부품을 조급해","I supply parts to the business partner"
"03965","각 나라의 국가를 연주했어요","I played the national anthems of each country"
"03966","아버님의 유명을 받들었어","I followed my father's last wish"
"03967","상대 팀은 예상보다 훨씬 강합니다","The opposing team is much stronger than expected"
"03968","이 지역의 주요 작물은 고추였어요","The main crop of this area was red chili peppers"
"03969","인원을 적절히 배치했습니다","I assigned the personnel appropriately"
"03970","실력을 충분히 발휘해","I fully demonstrate my ability"
"03971","대학에 학과를 신설했습니다","I established a new department at the university"
"03972","끔찍한 살인 사건","A terrible murder case"
"03973","우리 민족 고유의 전통과 풍습","The traditions and customs unique to our people"
"03974","방문을 닫고 다녀라","Close the door as you go"
"03975","주문이 끊이지 않아","Orders never stop"
"03976","정답을 알려 줘요","I tell you the correct answer"
"03977","그 일이 있은 직후","Right after that happened"
"03978","하수도 구멍이 메여요","The sewer hole gets clogged"
"03979","민의를 국정에 반영합니다","I reflect public opinion in state affairs"
"03980","튀김을 바삭하게 튀기는 방법","How to fry so it comes out crispy"
"03981","좀이 쑤셔서 몸이 비비 틀려요","It itches and my body squirms"
"03982","아랫배에 힘을 주고 말해","I speak while tightening my lower abdomen"
"03983","큰 영예가 주어져요","A great honor is given"
"03984","피의자를 검찰에 소환해","I summon the suspect to the prosecutor's office"
"03985","별똥별을 보며 소원을 빌었어요","I made a wish while watching a shooting star"
"03986","수레에 깔려 다쳤어","I was injured after being run over by a cart"
"03987","사전 심의를 거쳤어","It went through prior review"
"03988","경기가 무승부로 끝났어","The game ended in a draw"
"03989","걸어오다가 뒤돌아 달려가","I walk over and then turn back and run"
"03990","막다른 골목에 몰렸어요","I was cornered in a dead-end alley"
"03991","오늘 저녁 후식은 수박입니다","Tonight's dessert is watermelon"
"03992","작업자의 업무 환경을 개선했어","I improved the worker's working environment"
"03993","근심으로 밤을 지새웠어요","I stayed up all night worrying"
"03994","갑작스러운 사태에 대처했어요","I responded to the sudden situation"
"03995","끝없는 갈등의 연속","A continuous string of endless conflicts"
"03996","세세하게 일러 줘요","I explain it in detail"
"03997","법정에서 무죄가 입증됐어","In court, innocence was proven"
"03998","확신에 찬 목소리","A voice full of conviction"
"03999","공사가 막바지에 다다랐어","The construction reached the final stage"
"04000","수입 확대에 대한 반작용","A backlash against import expansion"
"04001","막말로 한마디만 더 할게요","I'll say just one more thing, bluntly"
"04002","이 문항은 어려워서 풀지 못해요","This question is difficult, so I can't solve it"
"04004","생명 창조의 신비","The mystery of the creation of life"
"04005","입씨름 좀 그만둬라","Stop bickering already"
"04006","평생을 두고 잊지 못할 일","Something you'll never forget for the rest of your life"
"04007","벽장 안에 돈을 감춰요","I hide money in the closet"
"04008","화려한 도회지 생활","A glamorous city life"
"04009","유럽 연합 회원국","A member state of the European Union"
"04010","이쪽으로 가까이 오너라","Come closer this way"
"04012","벽난로에 불을 지펴","I light the fireplace"
"04013","그들은 행사장 주변을 정리해요","They tidy up the area around the venue"
"04014","소비자 보호 협회를 설립했어","I established the Consumer Protection Association"
"04015","학장 취임식을 거행해","We hold the dean's inauguration ceremony"
"04016","눈치를 힐끗 살펴","I take a quick look to read the room"
"04018","금융 실명제 청문회","A hearing on the financial real-name system"
"04019","승자와 패자를 갈랐어요","We separated the winners and losers"
"04020","불꽃 튀는 대결을 벌였어","We had a fiery showdown"
"04021","두루두루 안부를 물었어","I asked after everyone"
"04022","평일과 다른 분위기","A different atmosphere from weekdays"
"04023","엄마, 응가 마려워요","Mom, I need to poop"
"04024","강가에 나가 고기를 잡아요","I go out to the riverside and catch fish"
"04025","눈에 서투른 남정네","An awkward-looking man"
"04026","미성년자 입장 불가","No entry for minors"
"04027","사법 고시 합격을 축하해","I congratulate you on passing the judicial exam"
"04028","불볕더위에 아스팔트가 녹아내려요","The asphalt melts in the scorching heat"
"04029","별 우스운 광경을 다 보겠네","What a ridiculous sight to see"
"04030","무분별한 국토 개발","Indiscriminate land development"
"04031","호박 넝쿨에 달린 애호박","Summer squash hanging on a pumpkin vine"
"04033","제도 개편을 단행했어","We carried out institutional reform"
"04034","알싸한 맛이 일품인 파김치","Scallion kimchi with a pleasantly spicy taste"
"04035","주위가 조용한 집","A house with quiet surroundings"
"04036","40대 남성 고객","A male customer in his 40s"
"04037","적들의 공격을 저지합니다","We repel the enemies' attack"
"04038","밭에 상추 따위를 심었습니다","We planted things like lettuce in the field"
"04039","노력은 성공의 어머니입니다","Effort is the mother of success"
"04040","허허, 안 될 말이지","Well, that's not acceptable"
"04041","사람들의 발길에 꺾인 꽃","A flower broken under people's footsteps"
"04042","근래에 보기 드문 일","Something rarely seen lately"
"04043","연둣빛 새순이 돋아요","Light green new shoots sprout"
"04044","파도가 바위에 부딪쳐","The waves crash against the rocks"
"04045","방송국 연말 시상식","The TV station's year-end awards ceremony"
"04046","괴상하게 생긴 장난감","A weird-looking toy"
"04048","자연 장애물과 인공 장애물","Natural obstacles and artificial obstacles"
"04049","그는 언제나 태평이었어요","He was always easygoing"
"04050","그곳은 접근이 용이하지 않았어","That place was not easy to access"
"04051","요년을 어디 가서 찾지?","Where am I supposed to find that wench?"
"04052","당신이 뭔데 남의 일에 참견이야?","Who are you to meddle in other people's business?"
"04054","실패를 교훈으로 삼아","I take failure as a lesson"
"04055","소방차 사이렌 소리","The sound of a fire engine siren"
"04057","각종 산업의 지역적 분포","The regional distribution of various industries"
"04058","벽에 콱 부딪쳐요","I slam into the wall"
"04059","서로 친하게 지내요","We get along well with each other"
"04060","어떤 역경에도 굴하지 않았습니다","We did not yield to any adversity"
"04061","담배 대여섯 개비","Five or six cigarettes"
"04062","예술가적 기질을 타고난 작가","A writer born with an artistic temperament"
"04063","사고 방지 대책을 마련해요","We put measures in place to prevent accidents"
"04064","정신이 반짝 들어요","I suddenly come to my senses"
"04065","결혼은 사랑의 완성이었어요","Marriage was the fulfillment of love"
"04068","그저 네가 참아라","Just put up with it"
"04069","그들의 앞날을 축복했어","I blessed their future"
"04070","불법 영업 중점 단속","A targeted crackdown on illegal business operations"
"04071","학업을 중도에 포기해요","I give up my studies midway"
"04072","그날은 산장에서 밤을 더새요","That day we stay up later at the mountain lodge"
"04073","소유권 이전을 받았습니다","We received the transfer of ownership"
"04074","그토록 말려도 소용이 없습니다","No matter how much we try to stop it it's useless"
"04075","포근한 햇솜 이불","A cozy cotton batting quilt"
"04076","경고를 두 번 받으면 퇴장이에요","If you get two warnings you're out"
"04077","마을과 동떨어진 집","A house isolated from the village"
"04078","논문이 심사에 통과됐어","The thesis passed review"
"04079","마수를 돌려 후퇴했어요","We turned the horses and retreated"
"04081","고액이 겹쳐 살길이 막막했어요","Large sums piled up and making a living felt hopeless"
"04082","술이 감칠맛이 있어요","The liquor has a savory flavor"
"04083","그동안 연락이 없어 궁금했어요","I was wondering because I hadn't heard from you"
"04084","모두 같이 갔어요","We all went together"
"04085","폭염이 기승을 부려","The heat wave is raging"
"04086","컴퓨터에 프로그램을 설치해요","I install a program on the computer"
"04087","색다른 견해가 제기돼","A different view is raised"
"04088","쌀을 씻어 안쳐요","I wash the rice and set it to cook"
"04089","아침 운동에 나섰어요","I went out for morning exercise"
"04090","결재 서류에 사인을 했습니다","We signed the approval documents"
"04091","자기 잘난 맛에 살았습니다","He lived on his own self-importance"
"04092","구청에 청원을 냈어","I filed a petition with the district office"
"04093","산이 나무로 빽빽합니다","The mountain is thick with trees"
"04094","한국적 현실을 감안했어요","We took the Korean reality into account"
"04095","엄마, 아가가 막 울어","Mom, the baby is crying"
"04096","경제의 정체로 불황이 지속됐습니다","The recession continued due to economic stagnation"
"04097","음미할 만한 이야기","A story worth savoring"
"04098","수업료가 전액 면제됩니다","Tuition is fully waived"
"04099","말에 굴레를 씌웠어","I put a bridle on the horse"
"04100","부동산 시장 침체","A real estate market slump"
"04102","당부의 말을 남겨","I leave a request"
"04103","침대 밑에 기어들어","I crawl under the bed"
"04104","지기를 싫어하는 성미","A temperament that hates losing"
"04105","계획의 변경이 필요합니다","A change of plans is necessary"
"04106","극장 안에 들어갔어요","I went into the theater"
"04107","사당에 위패를 모셨어요","We enshrined the ancestral tablets in the shrine"
"04108","복장 검사를 했습니다","We conducted a dress inspection"
"04110","경애와 신의를 바쳤어","I devoted respect and loyalty"
"04111","연인과의 달콤한 입맞춤","A sweet kiss with a lover"
"04113","까닭 없이 불안한 마음","An anxious heart for no reason"
"04115","소음의 발생을 줄였습니다","We reduced noise generation"
"04116","물건은 엉성한데 값만 비쌌어","The product was shoddy but the price was high"
"04117","생선을 소금에 절였어","I salted the fish"
"04118","불량배들이 주먹 세례를 퍼부어요","The thugs rain down punches"
"04119","감격의 눈물을 흘려","I shed tears of emotion"
"04120","온화한 성품의 소유자","A person with a gentle disposition"
"04121","지름길을 이용해서 갔어요","We took a shortcut"
"04122","사죄의 뜻을 비쳐요","I express my intention to apologize"
"04123","월동 준비를 서둘러","I hurry the preparations for winter"
"04124","늪에서 자라는 식물","Plants that grow in a swamp"
"04125","방울이 달랑 울렸어","The bell jingled"
"04126","남의 전화를 엿들었습니다","We eavesdropped on someone else's call"
"04127","문풍지를 틈틈이 붙여요","I put up the paper lining on the door bit by bit"
"04128","귀가 시간이 늦습니다","I get home late"
"04130","전화 한 통화만 쓸 수 있을까요?","Could I use the phone for just one call?"
"04131","흰색 수컷 호랑이","A white male tiger"
"04133","실내에서는 모자를 벗는 게 예의였어","Indoors it was polite to take off your hat"
"04134","두 나라 사이에 조약이 체결됩니다","A treaty is concluded between the two countries"
